COORDINATES_ID, GEO_OBJECT_TYPE_ID, I18NAME_ID, ID, PARENT_ID
"1","101","200001","1",null
"2","101","200002","2",null
"3","101","200003","3",null
"4","101","200004","4",null
"6","101","200006","5",null
"5","100","200005","6","5"
"7","100","200007","7","5"
"8","100","200008","8","5"
"9","100","200009","9","5"
"10","100","200010","10","5"
"11","100","200011","11","5"
"12","100","200012","12","5"
"13","100","200013","13","5"
"14","100","200014","14","5"
"15","100","200015","15","5"
"16","100","200016","16","5"
"17","100","200017","17","5"
"18","100","200018","18","5"
"19","100","200019","19","5"
"20","100","200020","20","5"
"21","100","200021","21","5"
"22","100","200022","22","5"
"23","100","200023","23","5"
"24","100","200024","24","5"
"25","100","200025","25","5"
"26","100","200026","26","5"
"27","100","200027","27","5"
"28","100","200028","28","5"
"29","100","200029","29","5"
"30","100","200030","30","5"
"32","101","200032","31",null
"31","100","200031","32","31"
"34","101","200034","33",null
"33","100","200033","34","33"
"35","100","200035","35","33"
"36","100","200036","36","33"
"37","100","200037","37","33"
"38","100","200038","38","33"
"39","100","200039","39","33"
"40","100","200040","40","33"
"41","100","200041","41","33"
"42","100","200042","42","33"
"43","100","200043","43","33"
"44","100","200044","44","33"
"45","100","200045","45","33"
"46","100","200046","46","33"
"47","100","200047","47","33"
"48","100","200048","48","33"
"49","100","200049","49","33"
"50","100","200050","50","33"
"51","100","200051","51","33"
"52","100","200052","52","33"
"53","100","200053","53","33"
"54","100","200054","54","33"
"55","100","200055","55","33"
"56","100","200056","56","33"
"57","100","200057","57","33"
"58","100","200058","58","33"
"59","100","200059","59","33"
"60","100","200060","60","33"
"61","100","200061","61","33"
"62","100","200062","62","33"
"63","100","200063","63","33"
"64","100","200064","64","33"
"65","100","200065","65","33"
"66","100","200066","66","33"
"67","100","200067","67","33"
"68","100","200068","68","33"
"69","100","200069","69","33"
"70","100","200070","70","33"
"71","100","200071","71","33"
"72","100","200072","72","33"
"73","100","200073","73","33"
"74","100","200074","74","33"
"75","100","200075","75","33"
"76","100","200076","76","33"
"77","100","200077","77","33"
"78","100","200078","78","33"
"79","100","200079","79","33"
"80","100","200080","80","33"
"81","100","200081","81","33"
"82","100","200082","82","33"
"83","100","200083","83","33"
"84","100","200084","84","33"
"85","100","200085","85","33"
"86","100","200086","86","33"
"87","100","200087","87","33"
"88","100","200088","88","33"
"89","100","200089","89","33"
"90","100","200090","90","33"
"91","100","200091","91","33"
"92","100","200092","92","33"
"93","100","200093","93","33"
"94","100","200094","94","33"
"95","100","200095","95","33"
"96","100","200096","96","33"
"97","100","200097","97","33"
"98","100","200098","98","33"
"99","100","200099","99","33"
"100","100","200100","100","33"
"101","100","200101","101","33"
"103","101","200103","102",null
"102","100","200102","103","102"
"104","100","200104","104","102"
"105","100","200105","105","102"
"107","101","200107","106",null
"106","100","200106","107","106"
"108","100","200108","108","106"
"109","100","200109","109","106"
"110","100","200110","110","106"
"111","100","200111","111","106"
"112","100","200112","112","106"
"113","100","200113","113","106"
"114","100","200114","114","106"
"115","100","200115","115","106"
"116","100","200116","116","106"
"117","100","200117","117","106"
"118","100","200118","118","106"
"119","100","200119","119","106"
"120","100","200120","120","106"
"121","100","200121","121","106"
"122","100","200122","122","106"
"123","100","200123","123","106"
"124","100","200124","124","106"
"125","100","200125","125","106"
"126","100","200126","126","106"
"127","100","200127","127","106"
"128","100","200128","128","106"
"129","100","200129","129","106"
"130","100","200130","130","106"
"131","100","200131","131","106"
"132","100","200132","132","106"
"133","100","200133","133","106"
"134","100","200134","134","106"
"135","100","200135","135","106"
"136","100","200136","136","106"
"137","100","200137","137","106"
"138","100","200138","138","106"
"139","100","200139","139","106"
"140","100","200140","140","106"
"141","100","200141","141","106"
"142","100","200142","142","106"
"143","100","200143","143","106"
"144","100","200144","144","106"
"145","100","200145","145","106"
"146","100","200146","146","106"
"147","100","200147","147","106"
"148","100","200148","148","106"
"149","100","200149","149","106"
"150","100","200150","150","106"
"151","100","200151","151","106"
"152","100","200152","152","106"
"153","100","200153","153","106"
"154","100","200154","154","106"
"156","101","200156","155",null
"155","100","200155","156","155"
"157","100","200157","157","155"
"158","100","200158","158","155"
"159","100","200159","159","155"
"160","100","200160","160","155"
"161","100","200161","161","155"
"162","100","200162","162","155"
"163","100","200163","163","155"
"164","100","200164","164","155"
"165","100","200165","165","155"
"166","100","200166","166","155"
"167","100","200167","167","155"
"168","100","200168","168","155"
"169","100","200169","169","155"
"170","100","200170","170","155"
"171","100","200171","171","155"
"172","100","200172","172","155"
"173","100","200173","173","155"
"174","100","200174","174","155"
"175","100","200175","175","155"
"176","100","200176","176","155"
"177","100","200177","177","155"
"178","100","200178","178","155"
"179","100","200179","179","155"
"180","100","200180","180","155"
"181","100","200181","181","155"
"182","100","200182","182","155"
"183","100","200183","183","155"
"184","100","200184","184","155"
"185","100","200185","185","155"
"186","100","200186","186","155"
"187","100","200187","187","155"
"188","100","200188","188","155"
"189","100","200189","189","155"
"190","100","200190","190","155"
"191","100","200191","191","155"
"192","100","200192","192","155"
"193","100","200193","193","155"
"194","100","200194","194","155"
"195","100","200195","195","155"
"196","100","200196","196","155"
"197","100","200197","197","155"
"198","100","200198","198","155"
"200","101","200200","199",null
"199","100","200199","200","199"
"201","100","200201","201","199"
"202","100","200202","202","199"
"203","100","200203","203","199"
"204","100","200204","204","199"
"205","100","200205","205","199"
"206","100","200206","206","199"
"207","100","200207","207","199"
"208","100","200208","208","199"
"209","100","200209","209","199"
"210","100","200210","210","199"
"212","101","200212","211",null
"211","100","200211","212","211"
"213","100","200213","213","211"
"214","100","200214","214","211"
"215","100","200215","215","211"
"216","100","200216","216","211"
"217","100","200217","217","211"
"218","100","200218","218","211"
"219","100","200219","219","211"
"220","100","200220","220","211"
"221","100","200221","221","211"
"222","100","200222","222","211"
"224","101","200224","223",null
"223","100","200223","224","223"
"225","100","200225","225","223"
"226","100","200226","226","223"
"227","100","200227","227","223"
"228","100","200228","228","223"
"229","100","200229","229","223"
"230","100","200230","230","223"
"231","100","200231","231","223"
"232","100","200232","232","223"
"233","100","200233","233","223"
"234","100","200234","234","223"
"235","100","200235","235","223"
"236","100","200236","236","223"
"237","100","200237","237","223"
"238","100","200238","238","223"
"239","100","200239","239","223"
"240","100","200240","240","223"
"242","101","200242","241",null
"241","100","200241","242","241"
"243","100","200243","243","241"
"244","100","200244","244","241"
"245","100","200245","245","241"
"246","100","200246","246","241"
"247","100","200247","247","241"
"248","100","200248","248","241"
"249","100","200249","249","241"
"250","100","200250","250","241"
"251","100","200251","251","241"
"252","100","200252","252","241"
"253","100","200253","253","241"
"254","100","200254","254","241"
"255","100","200255","255","241"
"256","100","200256","256","241"
"257","100","200257","257","241"
"258","100","200258","258","241"
"259","100","200259","259","241"
"260","100","200260","260","241"
"261","100","200261","261","241"
"262","100","200262","262","241"
"263","100","200263","263","241"
"264","100","200264","264","241"
"265","100","200265","265","241"
"266","100","200266","266","241"
"267","100","200267","267","241"
"268","100","200268","268","241"
"269","100","200269","269","241"
"270","100","200270","270","241"
"271","100","200271","271","241"
"272","100","200272","272","241"
"273","100","200273","273","241"
"274","100","200274","274","241"
"275","100","200275","275","241"
"276","100","200276","276","241"
"277","100","200277","277","241"
"278","100","200278","278","241"
"279","100","200279","279","241"
"280","100","200280","280","241"
"281","100","200281","281","241"
"282","100","200282","282","241"
"283","100","200283","283","241"
"284","100","200284","284","241"
"285","100","200285","285","241"
"286","100","200286","286","241"
"287","100","200287","287","241"
"288","100","200288","288","241"
"289","100","200289","289","241"
"291","101","200291","290",null
"290","100","200290","291","290"
"292","100","200292","292","290"
"293","100","200293","293","290"
"294","100","200294","294","290"
"295","100","200295","295","290"
"296","100","200296","296","290"
"297","100","200297","297","290"
"298","100","200298","298","290"
"299","100","200299","299","290"
"300","100","200300","300","290"
"301","100","200301","301","290"
"302","100","200302","302","290"
"303","100","200303","303","290"
"304","100","200304","304","290"
"305","100","200305","305","290"
"306","100","200306","306","290"
"307","100","200307","307","290"
"308","100","200308","308","290"
"309","100","200309","309","290"
"310","100","200310","310","290"
"311","100","200311","311","290"
"312","100","200312","312","290"
"313","100","200313","313","290"
"314","100","200314","314","290"
"315","100","200315","315","290"
"316","100","200316","316","290"
"317","100","200317","317","290"
"318","100","200318","318","290"
"319","100","200319","319","290"
