ID, COORDINATES_ID, GEO_OBJECT_TYPE_ID, I18NAME_ID, PARENT_ID
"21195","21195","100","121299","21171"
"21196","21196","100","121300","21171"
"21197","21197","100","121301","21171"
"21198","21198","100","121302","21171"
"21199","21199","100","121303","21171"
"21200","21200","100","121304","21171"
"21201","21201","100","121305","21171"
"21202","21202","100","121306","21171"
"21203","21203","100","121307","21171"
"21204","21204","100","121308","21171"
"21205","21205","100","121309","21171"
"21206","21206","100","121310","21171"
"21207","21207","100","121311","21171"
"21208","21208","100","121312","21171"
"21209","21209","100","121313","21171"
"21210","21210","100","121314","21171"
"21211","21211","100","121315","21171"
"21212","21212","100","121316","21171"
"21213","21213","100","121317","21171"
"21214","21214","100","121318","21171"
"21215","21215","100","121319","21171"
"21216","21216","100","121320","21171"
"21217","21217","100","121321","21171"
"21218","21218","100","121322","21171"
"21219","21219","100","121323","21171"
"21220","21220","100","121324","21171"
"21221","21221","100","121325","21171"
"21222","21222","100","121326","21171"
"21223","21223","100","121327","21171"
"21224","21224","100","121328","21171"
"21225","21225","100","121329","21171"
"21226","21226","100","121330","21171"
"21227","21228","101","121332",null
"21228","21227","100","121331","21227"
"21229","21229","100","121333","21227"
"21230","21230","100","121334","21227"
"21231","21231","100","121335","21227"
"21232","21232","100","121336","21227"
"21233","21233","100","121337","21227"
"21234","21234","100","121338","21227"
"21235","21235","100","121339","21227"
"21236","21236","100","121340","21227"
"21237","21237","100","121341","21227"
"21238","21238","100","121342","21227"
"21239","21239","100","121343","21227"
"21240","21241","101","121345",null
"21241","21240","100","121344","21240"
"21242","21242","100","121346","21240"
"21243","21243","100","121347","21240"
"21244","21244","100","121348","21240"
"21245","21245","100","121349","21240"
"21246","21246","100","121350","21240"
"21247","21247","100","121351","21240"
"21248","21248","100","121352","21240"
"21249","21249","100","121353","21240"
"21250","21250","100","121354","21240"
"21251","21251","100","121355","21240"
"21252","21252","100","121356","21240"
"21253","21253","100","121357","21240"
"21254","21254","100","121358","21240"
"21255","21255","100","121359","21240"
"21256","21256","100","121360","21240"
"21257","21257","100","121361","21240"
"21258","21258","100","121362","21240"
"21259","21259","100","121363","21240"
"21260","21260","101","121364",null
"21261","21262","101","121366",null
"21262","21261","100","121365","21261"
"21263","21263","100","121367","21261"
"21264","21264","100","121368","21261"
"21265","21265","100","121369","21261"
"21266","21266","100","121370","21261"
"21267","21267","100","121371","21261"
"21268","21268","100","121372","21261"
"21269","21269","100","121373","21261"
"21270","21270","100","121374","21261"
"21271","21271","100","121375","21261"
"21272","21272","100","121376","21261"
"21273","21273","100","121377","21261"
"21274","21274","100","121378","21261"
"21275","21276","101","121380",null
"21276","21275","100","121379","21275"
"21277","21277","100","121381","21275"
"21278","21278","100","121382","21275"
"21279","21279","100","121383","21275"
"21280","21280","100","121384","21275"
"21281","21281","100","121385","21275"
"21282","21282","100","121386","21275"
"21283","21283","100","121387","21275"
"21284","21284","100","121388","21275"
"21285","21285","100","121389","21275"
"21286","21286","100","121390","21275"
"21287","21287","100","121391","21275"
"21288","21288","100","121392","21275"
"21289","21289","100","121393","21275"
"21290","21290","100","121394","21275"
"21291","21291","100","121395","21275"
"21292","21292","100","121396","21275"
"21293","21293","100","121397","21275"
"21294","21294","100","121398","21275"
"21295","21295","100","121399","21275"
"21296","21296","100","121400","21275"
"21297","21297","100","121401","21275"
"21298","21298","100","121402","21275"
"21299","21299","100","121403","21275"
"21300","21301","101","121405",null
"21301","21300","100","121404","21300"
"21302","21302","100","121406","21300"
"21303","21304","101","121408",null
"21304","21303","100","121407","21303"
"21305","21305","100","121409","21303"
"21306","21306","100","121410","21303"
"21307","21307","100","121411","21303"
"21308","21308","100","121412","21303"
"21309","21309","100","121413","21303"
"21310","21310","100","121414","21303"
"21311","21312","101","121416",null
"21312","21311","100","121415","21311"
"21313","21313","100","121417","21311"
"21314","21314","100","121418","21311"
"21315","21315","100","121419","21311"
"21316","21316","100","121420","21311"
"21317","21317","100","121421","21311"
"21318","21319","101","121423",null
"21319","21318","100","121422","21318"
"21320","21320","100","121424","21318"
"21321","21321","100","121425","21318"
"21322","21322","100","121426","21318"
"21323","21323","100","121427","21318"
"21324","21324","100","121428","21318"
"21325","21325","100","121429","21318"
"21326","21326","100","121430","21318"
"21327","21327","100","121431","21318"
"21328","21328","100","121432","21318"
"21329","21329","100","121433","21318"
"21330","21330","100","121434","21318"
"21331","21331","100","121435","21318"
"21332","21332","100","121436","21318"
"21333","21333","100","121437","21318"
"21334","21334","100","121438","21318"
"21335","21335","100","121439","21318"
"21336","21336","100","121440","21318"
"21337","21337","100","121441","21318"
"21338","21338","100","121442","21318"
"21339","21339","100","121443","21318"
"21340","21340","100","121444","21318"
"21341","21341","100","121445","21318"
"21342","21342","100","121446","21318"
"21343","21343","100","121447","21318"
"21344","21344","100","121448","21318"
"21345","21345","100","121449","21318"
"21346","21346","100","121450","21318"
"21347","21347","100","121451","21318"
"21348","21348","100","121452","21318"
"21349","21349","100","121453","21318"
"21350","21350","100","121454","21318"
"21351","21352","101","121456",null
"21352","21351","100","121455","21351"
"21353","21353","100","121457","21351"
"21354","21354","100","121458","21351"
"21355","21355","100","121459","21351"
"21356","21356","100","121460","21351"
"21357","21357","100","121461","21351"
"21358","21358","100","121462","21351"
"21359","21359","100","121463","21351"
"21360","21360","100","121464","21351"
"21361","21361","100","121465","21351"
"21362","21362","100","121466","21351"
"21363","21363","100","121467","21351"
"21364","21364","100","121468","21351"
"21365","21365","100","121469","21351"
"21366","21366","100","121470","21351"
"21367","21367","100","121471","21351"
"21368","21368","100","121472","21351"
"21369","21369","100","121473","21351"
"21370","21370","100","121474","21351"
"21371","21371","100","121475","21351"
"21372","21372","100","121476","21351"
"21373","21373","100","121477","21351"
"21374","21374","100","121478","21351"
"21375","21375","100","121479","21351"
"21376","21376","100","121480","21351"
"21377","21377","100","121481","21351"
"21378","21378","100","121482","21351"
"21379","21379","100","121483","21351"
"21380","21380","100","121484","21351"
"21381","21381","100","121485","21351"
"21382","21382","100","121486","21351"
"21383","21383","100","121487","21351"
"21384","21384","100","121488","21351"
"21385","21385","100","121489","21351"
"21386","21386","100","121490","21351"
"21387","21387","100","121491","21351"
"21388","21388","100","121492","21351"
"21389","21389","100","121493","21351"
"21390","21390","100","121494","21351"
"21391","21391","100","121495","21351"
"21392","21392","100","121496","21351"
"21393","21393","100","121497","21351"
"21394","21394","100","121498","21351"
"21395","21395","100","121499","21351"
"21396","21396","100","121500","21351"
"21397","21397","100","121501","21351"
"21398","21398","100","121502","21351"
"21399","21399","100","121503","21351"
"21400","21400","100","121504","21351"
"21401","21401","100","121505","21351"
"21402","21402","100","121506","21351"
"21403","21403","100","121507","21351"
"21404","21404","100","121508","21351"
"21405","21405","100","121509","21351"
"21406","21406","100","121510","21351"
"21407","21407","100","121511","21351"
"21408","21408","100","121512","21351"
"21409","21409","100","121513","21351"
"21410","21410","100","121514","21351"
"21411","21411","100","121515","21351"
"21412","21412","100","121516","21351"
"21413","21413","100","121517","21351"
"21414","21414","100","121518","21351"
"21415","21416","101","121520",null
"21416","21415","100","121519","21415"
"21417","21417","100","121521","21415"
"21418","21418","100","121522","21415"
"21419","21419","100","121523","21415"
"21420","21420","100","121524","21415"
"21421","21421","100","121525","21415"
"21422","21422","100","121526","21415"
"21423","21423","100","121527","21415"
"21424","21424","100","121528","21415"
"21425","21426","101","121530",null
"21426","21425","100","121529","21425"
"21427","21427","100","121531","21425"
"21428","21428","100","121532","21425"
"21429","21429","100","121533","21425"
"21430","21430","100","121534","21425"
"21431","21431","100","121535","21425"
"21432","21432","100","121536","21425"
"21433","21433","100","121537","21425"
"21434","21434","100","121538","21425"
"21435","21435","100","121539","21425"
"21436","21436","100","121540","21425"
"21437","21438","101","121542",null
"21438","21437","100","121541","21437"
"21439","21439","100","121543","21437"
"21440","21440","100","121544","21437"
"21441","21441","100","121545","21437"
"21442","21442","100","121546","21437"
"21443","21443","100","121547","21437"
"21444","21444","100","121548","21437"
"21445","21445","100","121549","21437"
"21446","21446","100","121550","21437"
"21447","21447","100","121551","21437"
"21448","21448","100","121552","21437"
"21449","21449","100","121553","21437"
"21450","21450","100","121554","21437"
"21451","21451","100","121555","21437"
"21452","21452","100","121556","21437"
"21453","21453","100","121557","21437"
"21454","21454","100","121558","21437"
"21455","21455","100","121559","21437"
"21456","21456","100","121560","21437"
"21457","21457","100","121561","21437"
"21458","21458","100","121562","21437"
"21459","21459","100","121563","21437"
"21460","21460","100","121564","21437"
"21461","21461","100","121565","21437"
"21462","21462","100","121566","21437"
"21463","21463","100","121567","21437"
"21464","21464","100","121568","21437"
"21465","21465","100","121569","21437"
"21466","21466","100","121570","21437"
"21467","21467","100","121571","21437"
"21468","21468","100","121572","21437"
"21469","21469","100","121573","21437"
"21470","21470","100","121574","21437"
"21471","21471","100","121575","21437"
"21472","21472","100","121576","21437"
"21473","21473","100","121577","21437"
"21474","21474","100","121578","21437"
"21475","21475","100","121579","21437"
"21476","21476","100","121580","21437"
"21477","21477","100","121581","21437"
"21478","21478","100","121582","21437"
"21479","21479","100","121583","21437"
"21480","21481","101","121585",null
"21481","21480","100","121584","21480"
"21482","21482","100","121586","21480"
"21483","21483","100","121587","21480"
"21484","21484","100","121588","21480"
"21485","21485","100","121589","21480"
"21486","21486","100","121590","21480"
"21487","21487","100","121591","21480"
"21488","21488","100","121592","21480"
"21489","21489","100","121593","21480"
"21490","21491","101","121595",null
"21491","21490","100","121594","21490"
"21492","21492","100","121596","21490"
"21493","21494","101","121598",null
"21494","21493","100","121597","21493"
"21495","21495","100","121599","21493"
"21496","21496","100","121600","21493"
"21497","21497","100","121601","21493"
"21498","21498","100","121602","21493"
"21499","21499","100","121603","21493"
"21500","21500","100","121604","21493"
"21501","21501","100","121605","21493"
"21502","21502","100","121606","21493"
"21503","21503","100","121607","21493"
"21504","21504","100","121608","21493"
"21505","21505","100","121609","21493"
"21506","21506","100","121610","21493"
"21507","21507","100","121611","21493"
"21508","21508","100","121612","21493"
"21509","21509","100","121613","21493"
"21510","21510","100","121614","21493"
"21511","21511","100","121615","21493"
"21512","21512","100","121616","21493"
"21513","21513","100","121617","21493"
"21514","21514","100","121618","21493"
"21515","21515","100","121619","21493"
"21516","21516","100","121620","21493"
"21517","21517","100","121621","21493"
"21518","21518","100","121622","21493"
"21519","21519","100","121623","21493"
"21520","21520","100","121624","21493"
"21521","21521","100","121625","21493"
"21522","21522","100","121626","21493"
"21523","21523","100","121627","21493"
"21524","21524","100","121628","21493"
"21525","21525","100","121629","21493"
"21526","21526","100","121630","21493"
"21527","21527","100","121631","21493"
"21528","21528","100","121632","21493"
"21529","21529","100","121633","21493"
"21530","21530","100","121634","21493"
"21531","21531","100","121635","21493"
"21532","21532","100","121636","21493"
"21533","21533","100","121637","21493"
"21534","21534","100","121638","21493"
"21535","21535","100","121639","21493"
"21536","21536","100","121640","21493"
"21537","21537","100","121641","21493"
"21538","21538","100","121642","21493"
"21539","21539","100","121643","21493"
"21540","21540","100","121644","21493"
"21541","21541","100","121645","21493"
"21542","21542","100","121646","21493"
"21543","21543","100","121647","21493"
"21544","21544","100","121648","21493"
"21545","21545","100","121649","21493"
"21546","21546","100","121650","21493"
"21547","21547","100","121651","21493"
"21548","21548","100","121652","21493"
"21549","21549","100","121653","21493"
"21550","21550","100","121654","21493"
"21551","21551","100","121655","21493"
"21552","21552","100","121656","21493"
"21553","21553","100","121657","21493"
"21554","21554","100","121658","21493"
"21555","21555","100","121659","21493"
"21556","21556","100","121660","21493"
"21557","21558","101","121662",null
"21558","21557","100","121661","21557"
"21559","21559","100","121663","21557"
"21560","21560","100","121664","21557"
"21561","21561","100","121665","21557"
"21562","21562","100","121666","21557"
"21563","21563","100","121667","21557"
"21564","21564","100","121668","21557"
"21565","21565","100","121669","21557"
"21566","21566","100","121670","21557"
"21567","21567","100","121671","21557"
"21568","21569","101","121673",null
"21569","21568","100","121672","21568"
"21570","21570","100","121674","21568"
"21571","21571","100","121675","21568"
"21572","21572","100","121676","21568"
"21573","21573","100","121677","21568"
"21574","21574","100","121678","21568"
"21575","21575","100","121679","21568"
"21576","21576","100","121680","21568"
"21577","21577","100","121681","21568"
"21578","21578","100","121682","21568"
"21579","21579","100","121683","21568"
"21580","21580","100","121684","21568"
"21581","21582","101","121686",null
"21582","21581","100","121685","21581"
"21583","21583","100","121687","21581"
"21584","21584","100","121688","21581"
"21585","21585","100","121689","21581"
"21586","21586","100","121690","21581"
"21587","21587","100","121691","21581"
"21588","21588","100","121692","21581"
"21589","21589","100","121693","21581"
"21590","21590","100","121694","21581"
"21591","21592","101","121696",null
"21592","21591","100","121695","21591"
"21593","21593","100","121697","21591"
"21594","21594","100","121698","21591"
"21595","21595","100","121699","21591"
"21596","21596","100","121700","21591"
"21597","21597","100","121701","21591"
"21598","21598","100","121702","21591"
"21599","21600","101","121704",null
"21600","21599","100","121703","21599"
"21601","21601","100","121705","21599"
"21602","21602","100","121706","21599"
"21603","21603","100","121707","21599"
"21604","21604","100","121708","21599"
"21605","21605","100","121709","21599"
"21606","21606","100","121710","21599"
"21607","21607","100","121711","21599"
"21608","21608","100","121712","21599"
"21609","21609","100","121713","21599"
"21610","21610","100","121714","21599"
"21611","21611","100","121715","21599"
"21612","21612","100","121716","21599"
"21613","21613","100","121717","21599"
"21614","21614","100","121718","21599"
"21615","21616","101","121720",null
"21616","21615","100","121719","21615"
"21617","21617","100","121721","21615"
"21618","21618","100","121722","21615"
"21619","21620","101","121724",null
"21620","21619","100","121723","21619"
"21621","21621","100","121725","21619"
"21622","21622","100","121726","21619"
"21623","21623","100","121727","21619"
"21624","21624","100","121728","21619"
"21625","21625","100","121729","21619"
"21626","21626","100","121730","21619"
"21627","21627","100","121731","21619"
"21628","21629","101","121733",null
"21629","21628","100","121732","21628"
"21630","21630","100","121734","21628"
"21631","21631","100","121735","21628"
"21632","21632","100","121736","21628"
"21633","21633","100","121737","21628"
"21634","21634","100","121738","21628"
"21635","21635","100","121739","21628"
"21636","21636","100","121740","21628"
"21637","21637","100","121741","21628"
"21638","21638","100","121742","21628"
"21639","21639","100","121743","21628"
"21640","21640","100","121744","21628"
"21641","21641","100","121745","21628"
"21642","21642","100","121746","21628"
"21643","21643","100","121747","21628"
"21644","21644","100","121748","21628"
"21645","21645","100","121749","21628"
"21646","21646","100","121750","21628"
"21647","21647","100","121751","21628"
"21648","21648","100","121752","21628"
"21649","21649","100","121753","21628"
"21650","21650","100","121754","21628"
"21651","21651","100","121755","21628"
"21652","21652","100","121756","21628"
"21653","21653","100","121757","21628"
"21654","21654","100","121758","21628"
"21655","21655","100","121759","21628"
"21656","21656","100","121760","21628"
"21657","21657","100","121761","21628"
"21658","21659","101","121763",null
"21659","21658","100","121762","21658"
"21660","21660","100","121764","21658"
"21661","21661","100","121765","21658"
"21662","21662","100","121766","21658"
"21663","21663","100","121767","21658"
"21664","21664","100","121768","21658"
"21665","21665","100","121769","21658"
"21666","21666","100","121770","21658"
"21667","21667","100","121771","21658"
"21668","21668","100","121772","21658"
"21669","21669","100","121773","21658"
"21670","21670","100","121774","21658"
"21671","21671","100","121775","21658"
"21672","21672","100","121776","21658"
"21673","21673","100","121777","21658"
"21674","21674","100","121778","21658"
"21675","21675","100","121779","21658"
"21676","21676","100","121780","21658"
"21677","21677","100","121781","21658"
"21678","21678","100","121782","21658"
"21679","21679","100","121783","21658"
"21680","21680","100","121784","21658"
"21681","21681","100","121785","21658"
"21682","21682","100","121786","21658"
"21683","21683","100","121787","21658"
"21684","21684","100","121788","21658"
"21685","21685","100","121789","21658"
"21686","21686","100","121790","21658"
"21687","21687","100","121791","21658"
"21688","21688","100","121792","21658"
"21689","21689","100","121793","21658"
"21690","21690","100","121794","21658"
"21691","21691","100","121795","21658"
"21692","21692","100","121796","21658"
"21693","21693","100","121797","21658"
"21694","21694","100","121798","21658"
"21695","21695","100","121799","21658"
"21696","21696","100","121800","21658"
"21697","21697","100","121801","21658"
"21698","21699","101","121803",null
"21699","21698","100","121802","21698"
"21700","21700","100","121804","21698"
"21701","21701","100","121805","21698"
"21702","21702","100","121806","21698"
"21703","21703","100","121807","21698"
"21704","21704","100","121808","21698"
"21705","21705","100","121809","21698"
"21706","21706","100","121810","21698"
"21707","21707","100","121811","21698"
"21708","21708","100","121812","21698"
"21709","21709","100","121813","21698"
"21710","21710","100","121814","21698"
"21711","21711","100","121815","21698"
"21712","21712","100","121816","21698"
"21713","21713","100","121817","21698"
"21714","21714","100","121818","21698"
"21715","21715","100","121819","21698"
"21716","21717","101","121821",null
"21717","21716","100","121820","21716"
"21718","21718","100","121822","21716"
"21719","21719","100","121823","21716"
"21720","21720","100","121824","21716"
"21721","21721","100","121825","21716"
"21722","21722","100","121826","21716"
"21723","21723","100","121827","21716"
"21724","21724","100","121828","21716"
"21725","21725","100","121829","21716"
"21726","21726","100","121830","21716"
"21727","21727","100","121831","21716"
"21728","21728","100","121832","21716"
"21729","21729","100","121833","21716"
"21730","21730","100","121834","21716"
"21731","21731","100","121835","21716"
"21732","21732","100","121836","21716"
"21733","21733","100","121837","21716"
"21734","21734","100","121838","21716"
"21735","21735","100","121839","21716"
"21736","21736","100","121840","21716"
"21737","21737","100","121841","21716"
"21738","21738","100","121842","21716"
"21739","21739","100","121843","21716"
"21740","21740","100","121844","21716"
"21741","21741","100","121845","21716"
"21742","21742","100","121846","21716"
"21743","21743","100","121847","21716"
"21744","21744","100","121848","21716"
"21745","21745","100","121849","21716"
"21746","21747","101","121851",null
"21747","21746","100","121850","21746"
"21748","21748","100","121852","21746"
"21749","21749","100","121853","21746"
"21750","21750","100","121854","21746"
"21751","21751","100","121855","21746"
"21752","21752","100","121856","21746"
"21753","21753","100","121857","21746"
"21754","21754","100","121858","21746"
"21755","21755","100","121859","21746"
"21756","21756","100","121860","21746"
"21757","21758","101","121862",null
"21758","21757","100","121861","21757"
"21759","21759","100","121863","21757"
"21760","21760","100","121864","21757"
"21761","21761","100","121865","21757"
"21762","21762","100","121866","21757"
"21763","21763","100","121867","21757"
"21764","21764","100","121868","21757"
"21765","21765","100","121869","21757"
"21766","21766","100","121870","21757"
"21767","21767","100","121871","21757"
"21768","21768","100","121872","21757"
"21769","21769","100","121873","21757"
"21770","21770","100","121874","21757"
"21771","21771","100","121875","21757"
"21772","21772","100","121876","21757"
"21773","21773","100","121877","21757"
"21774","21774","100","121878","21757"
"21775","21775","100","121879","21757"
"21776","21776","100","121880","21757"
"21777","21777","100","121881","21757"
"21778","21778","100","121882","21757"
"21779","21779","100","121883","21757"
"21780","21780","100","121884","21757"
"21781","21781","100","121885","21757"
"21782","21782","100","121886","21757"
"21783","21783","100","121887","21757"
"21784","21784","100","121888","21757"
"21785","21785","100","121889","21757"
"21786","21786","100","121890","21757"
"21787","21787","100","121891","21757"
"21788","21788","100","121892","21757"
"21789","21789","100","121893","21757"
"21790","21790","100","121894","21757"
"21791","21791","100","121895","21757"
"21792","21792","100","121896","21757"
"21793","21793","100","121897","21757"
"21794","21794","100","121898","21757"
"21795","21795","100","121899","21757"
"21796","21796","100","121900","21757"
"21797","21797","100","121901","21757"
"21798","21798","100","121902","21757"
"21799","21799","100","121903","21757"
"21800","21800","100","121904","21757"
"21801","21801","100","121905","21757"
"21802","21802","100","121906","21757"
"21803","21803","100","121907","21757"
"21804","21804","100","121908","21757"
"21805","21805","100","121909","21757"
"21806","21806","100","121910","21757"
"21807","21807","100","121911","21757"
"21808","21809","101","121913",null
"21809","21808","100","121912","21808"
"21810","21810","100","121914","21808"
"21811","21811","100","121915","21808"
"21812","21812","100","121916","21808"
"21813","21813","100","121917","21808"
"21814","21814","100","121918","21808"
"21815","21815","100","121919","21808"
"21816","21816","100","121920","21808"
"21817","21817","100","121921","21808"
"21818","21818","100","121922","21808"
"21819","21819","100","121923","21808"
"21820","21820","100","121924","21808"
"21821","21821","100","121925","21808"
"21822","21822","100","121926","21808"
"21823","21823","100","121927","21808"
"21824","21825","101","121929",null
"21825","21824","100","121928","21824"
"21826","21826","100","121930","21824"
"21827","21828","101","121932",null
"21828","21827","100","121931","21827"
"21829","21829","100","121933","21827"
"21830","21830","100","121934","21827"
"21831","21831","100","121935","21827"
"21832","21832","100","121936","21827"
"21833","21833","100","121937","21827"
"21834","21834","100","121938","21827"
"21835","21835","100","121939","21827"
"21836","21836","100","121940","21827"
"21837","21837","100","121941","21827"
"21838","21838","100","121942","21827"
"21839","21839","100","121943","21827"
"21840","21840","100","121944","21827"
"21841","21841","100","121945","21827"
"21842","21842","100","121946","21827"
"21843","21843","100","121947","21827"
"21844","21844","100","121948","21827"
"21845","21845","100","121949","21827"
"21846","21846","100","121950","21827"
"21847","21847","100","121951","21827"
"21848","21848","100","121952","21827"
"21849","21849","100","121953","21827"
"21850","21850","100","121954","21827"
"21851","21851","100","121955","21827"
"21852","21852","100","121956","21827"
"21853","21853","100","121957","21827"
"21854","21854","100","121958","21827"
"21855","21855","100","121959","21827"
"21856","21856","100","121960","21827"
"21857","21857","100","121961","21827"
"21858","21858","100","121962","21827"
"21859","21859","100","121963","21827"
"21860","21860","100","121964","21827"
"21861","21861","100","121965","21827"
"21862","21862","100","121966","21827"
"21863","21863","100","121967","21827"
"21864","21864","100","121968","21827"
"21865","21865","100","121969","21827"
"21866","21866","100","121970","21827"
"21867","21867","100","121971","21827"
"21868","21868","100","121972","21827"
"21869","21870","101","121974",null
"21870","21869","100","121973","21869"
"21871","21871","100","121975","21869"
"21872","21872","100","121976","21869"
"21873","21873","100","121977","21869"
"21874","21874","100","121978","21869"
"21875","21875","100","121979","21869"
"21876","21876","100","121980","21869"
"21877","21877","100","121981","21869"
"21878","21878","100","121982","21869"
"21879","21879","100","121983","21869"
"21880","21880","100","121984","21869"
"21881","21881","100","121985","21869"
"21882","21882","100","121986","21869"
"21883","21883","100","121987","21869"
"21884","21884","100","121988","21869"
"21885","21885","100","121989","21869"
"21886","21886","100","121990","21869"
"21887","21887","100","121991","21869"
"21888","21888","100","121992","21869"
"21889","21889","100","121993","21869"
"21890","21890","100","121994","21869"
"21891","21891","100","121995","21869"
"21892","21892","100","121996","21869"
"21893","21893","100","121997","21869"
"21894","21894","100","121998","21869"
"21895","21895","100","121999","21869"
"21896","21896","100","122000","21869"
"21897","21897","100","122001","21869"
"21898","21898","100","122002","21869"
"21899","21899","100","122003","21869"
"21900","21900","100","122004","21869"
"21901","21901","100","122005","21869"
"21902","21902","100","122006","21869"
"21903","21903","100","122007","21869"
"21904","21904","100","122008","21869"
"21905","21905","100","122009","21869"
"21906","21906","100","122010","21869"
"21907","21907","100","122011","21869"
"21908","21909","101","122013",null
"21909","21908","100","122012","21908"
"21910","21910","100","122014","21908"
"21911","21911","100","122015","21908"
"21912","21912","100","122016","21908"
"21913","21913","100","122017","21908"
"21914","21914","100","122018","21908"
"21915","21915","100","122019","21908"
"21916","21916","100","122020","21908"
"21917","21917","100","122021","21908"
"21918","21918","100","122022","21908"
"21919","21919","100","122023","21908"
"21920","21920","100","122024","21908"
"21921","21921","100","122025","21908"
"21922","21922","100","122026","21908"
"21923","21923","100","122027","21908"
"21924","21924","100","122028","21908"
"21925","21925","100","122029","21908"
"21926","21926","100","122030","21908"
"21927","21927","100","122031","21908"
"21928","21928","100","122032","21908"
"21929","21929","100","122033","21908"
"21930","21930","100","122034","21908"
"21931","21931","100","122035","21908"
"21932","21932","100","122036","21908"
"21933","21933","100","122037","21908"
"21934","21934","100","122038","21908"
"21935","21935","100","122039","21908"
"21936","21936","100","122040","21908"
"21937","21937","100","122041","21908"
"21938","21938","100","122042","21908"
"21939","21939","100","122043","21908"
"21940","21940","100","122044","21908"
"21941","21941","100","122045","21908"
"21942","21942","100","122046","21908"
"21943","21943","100","122047","21908"
"21944","21944","100","122048","21908"
"21945","21945","100","122049","21908"
"21946","21946","100","122050","21908"
"21947","21947","100","122051","21908"
"21948","21948","100","122052","21908"
"21949","21949","100","122053","21908"
"21950","21950","100","122054","21908"
"21951","21951","100","122055","21908"
"21952","21952","100","122056","21908"
"21953","21953","100","122057","21908"
"21954","21954","100","122058","21908"
"21955","21955","100","122059","21908"
"21956","21956","100","122060","21908"
"21957","21957","100","122061","21908"
"21958","21958","100","122062","21908"
"21959","21959","100","122063","21908"
"21960","21960","100","122064","21908"
"21961","21962","101","122066",null
"21962","21961","100","122065","21961"
"21963","21963","100","122067","21961"
"21964","21964","100","122068","21961"
"21965","21965","100","122069","21961"
"21966","21966","100","122070","21961"
"21967","21968","101","122072",null
"21968","21967","100","122071","21967"
"21969","21969","100","122073","21967"
"21970","21970","100","122074","21967"
"21971","21971","100","122075","21967"
"21972","21972","100","122076","21967"
"21973","21973","100","122077","21967"
"21974","21974","100","122078","21967"
"21975","21975","100","122079","21967"
"21976","21976","100","122080","21967"
"21977","21977","100","122081","21967"
"21978","21978","100","122082","21967"
"21979","21979","100","122083","21967"
"21980","21981","101","122085",null
"21981","21980","100","122084","21980"
"21982","21982","100","122086","21980"
"21983","21983","100","122087","21980"
"21984","21984","100","122088","21980"
"21985","21985","100","122089","21980"
"21986","21986","100","122090","21980"
"21987","21987","100","122091","21980"
"21988","21988","100","122092","21980"
"21989","21989","100","122093","21980"
"21990","21990","100","122094","21980"
"21991","21991","100","122095","21980"
"21992","21992","100","122096","21980"
"21993","21993","100","122097","21980"
"21994","21994","100","122098","21980"
"21995","21995","100","122099","21980"
"21996","21996","100","122100","21980"
"21997","21997","100","122101","21980"
"21998","21998","100","122102","21980"
"21999","21999","100","122103","21980"
"22000","22000","100","122104","21980"
"22001","22002","101","122106",null
"22002","22001","100","122105","22001"
"22003","22003","100","122107","22001"
"22004","22004","100","122108","22001"
"22005","22005","100","122109","22001"
"22006","22006","100","122110","22001"
"22007","22007","100","122111","22001"
"22008","22008","100","122112","22001"
"22009","22009","100","122113","22001"
"22010","22010","100","122114","22001"
"22011","22011","100","122115","22001"
"22012","22012","100","122116","22001"
"22013","22013","100","122117","22001"
"22014","22014","100","122118","22001"
"22015","22015","100","122119","22001"
"22016","22016","100","122120","22001"
"22017","22017","100","122121","22001"
"22018","22018","100","122122","22001"
"22019","22019","100","122123","22001"
"22020","22020","100","122124","22001"
"22021","22021","100","122125","22001"
"22022","22022","100","122126","22001"
"22023","22023","100","122127","22001"
"22024","22024","100","122128","22001"
"22025","22025","100","122129","22001"
"22026","22026","100","122130","22001"
"22027","22027","100","122131","22001"
"22028","22028","101","122132",null
"22029","22030","101","122134",null
"22030","22029","100","122133","22029"
"22031","22031","100","122135","22029"
"22032","22032","100","122136","22029"
"22033","22033","100","122137","22029"
"22034","22034","100","122138","22029"
"22035","22035","100","122139","22029"
"22036","22036","100","122140","22029"
"22037","22038","101","122142",null
"22038","22037","100","122141","22037"
"22039","22040","101","122144",null
"22040","22039","100","122143","22039"
"22041","22041","100","122145","22039"
"22042","22042","100","122146","22039"
"22043","22043","100","122147","22039"
"22044","22044","100","122148","22039"
"22045","22045","100","122149","22039"
"22046","22047","101","122151",null
"22047","22046","100","122150","22046"
"22048","22048","100","122152","22046"
"22049","22049","100","122153","22046"
"22050","22050","100","122154","22046"
"22051","22051","100","122155","22046"
"22052","22052","100","122156","22046"
"22053","22053","100","122157","22046"
"22054","22054","100","122158","22046"
"22055","22055","100","122159","22046"
"22056","22056","100","122160","22046"
"22057","22057","100","122161","22046"
"22058","22058","100","122162","22046"
"22059","22059","100","122163","22046"
"22060","22060","100","122164","22046"
"22061","22061","100","122165","22046"
"22062","22062","100","122166","22046"
"22063","22063","100","122167","22046"
"22064","22064","100","122168","22046"
"22065","22065","100","122169","22046"
"22066","22066","100","122170","22046"
"22067","22067","100","122171","22046"
"22068","22068","100","122172","22046"
"22069","22069","100","122173","22046"
"22070","22070","100","122174","22046"
"22071","22071","100","122175","22046"
